instrument_key,exchange_token,tradingsymbol,name,last_price,,,tick_size,lot_size,instrument_type,,exchange
NSE_EQ|IN3320210021,4889,694UP31A,SDL UP 6.94% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE740X01023,14929,LAL,LORENZINI APPARELS LTD,12.21,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE491A01021,5701,CUB,CITY UNION BANK LTD,210.13,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE01ZJ01015,8513,SURANI,SURANI STEEL TUBES LTD.,108.85,,,0.05,200,EQUITY,,NSE_EQ
NSE_EQ|INE517F01014,19731,GPPL,GUJARAT PIPAVAV PORT LTD,158.27,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE133Y01011,436,IFGLEXPOR,IFGL REFRACTORIES LIMITED,564.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE787H08147,27038,726IIFCL34,IIFCL 7.26% 2034 SR 1,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE08KJ01020,19783,MUFIN,MUFIN GREEN FINANCE LTD,92.21,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE787H08154,27035,747IIFCL27,IIFCL 7.47% 2027 SR 2,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE243D01012,14567,BFUTILITIE,BF UTILITIES LIMITED,828.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN0020210202,6817,695GS2061,GOI LOAN  6.95% 2061,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0PC901019,23559,BIRDYS,GRILL SPLENDOUR SER LTD,0,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|IN0020210228,7098,SGBD29VIII,2.50%GOLDBONDS2029SR-VIII,9867,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220240468,29930,718MH39,SDL MH 7.18% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE369A01029,11471,EXCELINDUS,EXCEL INDUSTRIES LTD,1354.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|IN0020210236,7879,SGBJAN30IX,2.50%GOLDBONDS2030SR-IX,9885.4,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220240476,29932,719MH40,SDL MH 7.19% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE492A01029,715,HEUBACHIND,HEUBACH COLORANTS IND LTD,586.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN0020210244,7843,654GS2032,GOI LOAN  6.54% 2032,104.4,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00U801010,5460,PARIN,PARIN ENTERPRISES LIMITED,336,,,0.05,500,EQUITY,,NSE_EQ
NSE_EQ|INE442H01029,20182,ASHOKA,ASHOKA BUILDCON LTD,205.13,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230143,20363,771WB43,SDL WB 7.71% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230135,20362,771WB41,SDL WB 7.71% 2041,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230168,20743,763WB38,SDL WB 7.63% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230150,20399,772WB37,SDL WB 7.72% 2037,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230184,21827,766WB43,SDL WB 7.66% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE134E07588,19976,760PFCL35,7.60% TAX FREE NCD,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230176,20946,764WB43A,SDL WB 7.64% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE134E07570,19972,735PFCL35,7.35% TAX FREE NCD,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE967H01025,4847,KIMS,KRISHNA INST OF MED SCI L,709.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE915B01019,8706,INDSWFTLAB,IND SWIFT LABORATORIES LT,104.64,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230192,22507,767WB43,SDL WB 7.67% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE733A01018,3291,STARPAPER,STAR PAPER MILLS LTD,178.37,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE268B01013,7885,KREBSBIO,KREBS BIOCHEMICALS & IND,81.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE02EE01019,11903,IPSL,INTEGRATED PERSO SER LTD,0,,,0.05,500,EQUITY,,NSE_EQ
NSE_EQ|INE802W01023,11640,BOHRAIND,BOHRA INDUSTRIES LIMITED,25.65,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF179KC1FB2,14233,HDFCSML250,HDFCAMC - HDFCSML250,177.23,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE238Y01018,21869,TIRUPATI,SHREE TIRUPATI BALAJEE,0,,,0.05,125,EQUITY,,NSE_EQ
NSE_EQ|IN1420220114,13373,762GA32A,SDL GA 7.62% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420220122,13619,764GA38,SDL GA 7.64% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE059901020,13307,IEL,INDIABULLS ENT LTD,18.98,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1420220130,13887,764GA33,SDL GA 7.64% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE162B01018,2018,LUMAXIND,LUMAX INDUSTRIES LTD,3523,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE953O01021,5751,SANSERA,SANSERA ENGINEERING LTD,1354.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE142Q01026,13218,SULA,SULA VINEYARDS LIMITED,299.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF179KC1EZ4,14230,HDFCBSE500,HDFCAMC - HDFCBSE500,37.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1420220106,13243,765GA32,SDL GA 7.65% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE0VA601019,29879,HPTL,HP TELECOM INDIA LIMITED,189.05,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE0NA501011,30262,DIVINEHIRA,DIVINE HIRA JEWELLERS LTD,56,,,0.05,1600,EQUITY,,NSE_EQ
NSE_EQ|INE540A01017,8412,GLFL,GUJARAT LEASE FINANCING L,6.25,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE121A01024,685,CHOLAFIN,CHOLAMANDALAM IN & FIN CO,1532.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE08KP01019,11039,DCMNVL,DCM NOUVELLE LIMITED,184.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220250178,757655,714MH46,SDL MH 7.14% 2046,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250160,757654,714MH45,SDL MH 7.14% 2045,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250152,757739,715MH47,SDL MH 7.15% 2047,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230200,22508,767WB44,SDL WB 7.67% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250145,757738,715MH46,SDL MH 7.15% 2046,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230226,22705,748WB44,SDL WB 7.48% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE851I01011,19113,UDS,UPDATER SERVICES LIMITED,285.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230218,22703,748WB43,SDL WB 7.48% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230242,22874,744WB44,SDL WB 7.44% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE136S01016,9917,NEOGEN,NEOGEN CHEMICALS LIMITED,1587.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0R7401011,23468,CGRAPHICS,CREATIVE GRAPHICS S IND L,200.55,,,0.05,800,EQUITY,,NSE_EQ
NSE_EQ|IN3420230234,22871,744WB41,SDL WB 7.44% 2041,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230028,15323,746WB46,SDL WB 7.46% 2046,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230010,15320,747WB43,SDL WB 7.47% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE994V01012,19353,PROLIFE,PROLIFE INDUSTRIES LTD,0,,,0.05,500,EQUITY,,NSE_EQ
NSE_EQ|IN3420230044,17461,736WB41,SDL WB 7.36% 2041,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE034A01011,193,ARVIND,ARVIND LIMITED,336.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230036,16379,736WB43,SDL WB 7.36% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE506Z01015,6860,DHRUV,DHRUV CONSULTANCY SER LTD,71.78,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE392B01011,9346,PNC,PRITISH NANDY COMMUNICATI,33.03,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220250137,757737,715MH45,SDL MH 7.15% 2045,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230069,18283,74WB42,SDL WB 7.4% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190095,21213,730AS29,SDL AS 7.30% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230051,18334,741WB39,SDL WB 7.41% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250129,757552,704MH40,SDL MH 7.04% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190087,21550,727AS29,SDL AS 7.27% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE583B01015,2988,SANDESH,SANDESH LTD,1161.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230085,18998,746WB39,SDL WB 7.46% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250111,757550,708MH39,SDL MH 7.08% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE262A01018,19698,HMT,HMT LTD -,64.2,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230077,18686,741WB42,SDL WB 7.41% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250103,757548,703MH38,SDL MH 7.03% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230093,19000,744WB42,SDL WB 7.44% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE650K01021,11058,SECURKLOUD,SECUREKLOUD TECH LIMITED,23.35,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN4920250060,757554,708JK46A,SDL JK 7.08% 2046,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN4920250078,757628,714JK40,SDL JK 7.14% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE152C01025,25626,UYFINCORP,U. Y. FINCORP LIMITED,18.77,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0I3401014,10893,DBOL,DHAMPUR BIO ORGANICS LTD,93.04,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN4920250045,757037,684JK42,SDL JK 6.84% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190103,20915,722AS29,SDL AS 7.22% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190111,20960,72AS29,SDL AS 7.2% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN4920250037,756807,642JK31,SDL JK 6.42% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN4920250052,757426,642JK31A,SDL JK 6.42% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE382T20014,757540,GVPTECH-RE,GVP INFOTECH LTD,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN4920250029,755855,683JK42,SDL JK 6.83% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE679V01027,25984,AVL,ADITYA VISION LIMITED,356.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN4920250011,756908,676JK31,SDL JK 6.76% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE071A01013,13622,BILVYAPAR,BIL VYAPAR LIMITED,12.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE717W01049,20303,GANDHAR,GANDHAR OIL REFINE IND L,169.56,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220250053,756093,677MH37,SDL MH 6.77% 2037,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250046,756065,672MH40,SDL MH 6.72% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250038,756064,675MH39,SDL MH 6.75% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE0K4D01020,15294,QUICKTOUCH,QUICKTOUCH TECHNOLOGIES L,59.5,,,0.05,500,EQUITY,,NSE_EQ
NSE_EQ|INE386D01027,4656,SBCL,SHIVALIK BIMETAL CON. LTD,534.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220250020,756063,672MH38,SDL MH 6.72% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE0S2E01016,23370,VISHWAS,VISHWAS AGRI SEEDS LTD,60,,,0.05,1600,EQUITY,,NSE_EQ
NSE_EQ|INE503A01015,13725,DCBBANK,DCB BANK LIMITED,142.67,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF179KC1DL6,11255,HDFCQUAL,HDFCAMC - HDFCQUAL,57.86,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230101,19172,759WB39,SDL WB 7.59% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250095,757547,698MH37,SDL MH 6.98% 2037,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250087,756097,675MH40,SDL MH 6.75% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INF179KC1DJ0,11241,HDFCGROWTH,HDFCAMC - HDFCGROWTH,119.66,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220250079,756096,678MH39,SDL MH 6.78% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420230127,19905,779WB40,SDL WB 7.79% 2040,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INF179KC1DK8,11260,HDFCVALUE,HDFCAMC - HDFCVALUE,133.72,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420230119,19520,764WB43,SDL WB 7.64% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220250061,756095,677MH38,SDL MH 6.77% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE363M01019,5072,SHEMAROO,SHEMAROO ENTER. LTD.,136.03,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE618L01018,445,5PAISA,5PAISA CAPITAL LIMITED,399.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420220102,11159,756WB39,SDL WB 7.56% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420220110,11161,756WB42,SDL WB 7.56% 2042,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE860A01027,7229,HCLTECH,HCL TECHNOLOGIES LTD,1638.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420220128,11291,768WB32,SDL WB 7.68% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE586O01011,22799,DEEM,DEEM ROLL TECH LIMITED,57.1,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|IN2220240203,24993,725MH44,SDL MH 7.25% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420220136,11295,772WB38,SDL WB 7.72% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420220144,11607,774WB39,SDL WB 7.74% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE0N7F01017,13526,HOMESFY,HOMESFY REALTY LIMITED,0,,,0.05,300,EQUITY,,NSE_EQ
NSE_EQ|IN2220240211,24997,722MH49,SDL MH 7.22% 2049,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE644Y01017,1497,SHIVAMILLS,SHIVA MILLS LIMITED,76.8,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420220151,11698,793WB37,SDL WB 7.93% 2037,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220200076,418,604AS25,SDL AS 6.04% 2025,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420220169,11700,795WB39,SDL WB 7.95% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220200084,431,691AS30,SDL AS 6.91% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE310A01015,2421,NILKAMAL,NILKAMAL LIMITED,1751.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420220177,13248,764WB32,SDL WB 7.64% 2032,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE010J01012,21131,TEJASNET,TEJAS NETWORKS LIMITED,693.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN1420230196,20733,763GA33,SDL GA 7.63% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2120240063,25477,714MP43,SDL MP 7.14% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190178,20917,724AS30,SDL AS 7.24% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE957N07773,22564,860HFL29,HFL 8.60% 2029 SR 62,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN3420220185,13237,767WB37,SDL WB 7.67% 2037,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE036A01016,4791,RELINFRA,RELIANCE INFRASTRUCTU LTD,377.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN2120240071,25772,715MP35,SDL MP 7.15% 2035,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190160,20146,718AS30,SDL AS 7.18% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3420220193,13399,767WB39,SDL WB 7.67% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE02S501018,20603,SHREEOSFM,SHREE OSFM E-MOBILITY LTD,105.25,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|IN2120240089,25776,715MP43,SDL MP 7.15% 2043,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE957N07799,25153,8887HFL26,HFL 8.8871% 2026 SR 66,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1220190194,20155,69AS30,SDL AS 6.9% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE251H01024,13229,GVKPIL,GVK POW. & INFRA LTD.,4.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2120240097,27200,719MP38,SDL MP 7.19% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE957N07781,23787,894HFL25,HFL 8.94% 2025 SR 63,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1220190186,20100,711AS30,SDL AS 7.11% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190129,20311,718AS29,SDL AS 7.18% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230154,19910,77GA33A,SDL GA 7.7% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230162,20171,77GA33B,SDL GA 7.7% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3320200337,2759,716UP31,SDL UP 7.16% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE631A01022,3078,SHANTIGEAR,SHANTHI GEARS LTD,518.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN1420230170,20238,765GA33,SDL GA 7.65% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190152,20850,722AS30,SDL AS 7.22% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190137,21034,726AS29,SDL AS 7.26% 2029,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230188,20348,775GA33,SDL GA 7.75% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE04VX01019,20426,SHEETAL,SHEETAL UNIVERSAL LIMITED,132.5,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|IN1220190202,20851,702AS30,SDL AS 7.02% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230113,18945,749GA33A,SDL GA 7.49% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3320200303,2387,72UP31,SDL UP 7.2% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220190210,20774,705AS30,SDL AS 7.05% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230121,19481,77GA33,SDL GA 7.7% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE416A01044,23365,SABTNL,SRI ADHIKARI BRO TELE N L,1352.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN1220190228,21162,695AS30,SDL AS 6.95% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3320200329,2676,717UP31,SDL UP 7.17% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220240187,25010,720MH34,SDL MH 7.20% 2034,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230139,19527,767GA33,SDL GA 7.67% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN3320200311,2552,719UP31,SDL UP 7.19% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2120240014,24754,726MP35,SDL MP 7.26% 2035,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220240195,24990,724MH39,SDL MH 7.24% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230147,19717,773GA33,SDL GA 7.73% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE320L01011,22233,DHUNINV,DHUNSERI INVESTMENTS LTD,1473.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|IN2120240022,24760,728MP45,SDL MP 7.28% 2045,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2120240030,24987,726MP38,SDL MP 7.26% 2038,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE07Z523018,10435,OSEINTRUST,ORIENTAL INFRATRUST,0,,,0.01,25000,EQUITY,,NSE_EQ
NSE_EQ|INE0JS101016,10862,DREAMFOLKS,DREAMFOLKS SERVICES LTD,160.35,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2120240048,24994,722MP45,SDL MP 7.22% 2045,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1520230278,22693,743GJ31,SDL GJ 7.43% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN0020220110,13642,SGBDE30III,2.50%GOLDBONDS2030SR-III,9950,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520230286,22697,742GJ33,SDL GJ 7.42% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2120240055,25500,712MP36,SDL MP 7.12% 2036,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1420230105,18696,746GA33,SDL GA 7.46% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN0020220102,13194,741GS2036,GOI LOAN  7.41% 2036,107.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220240120,24759,727MH44,SDL MH 7.27% 2044,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE608A01012,21001,PSB,PUNJAB & SIND BANK,31.51,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520230252,22603,725GJ26,SDL GJ 7.25% 2026,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220200050,164,68AS30,SDL AS 6.8% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN0020220136,14971,710GR2028,GOI LOAN  7.10% 2028,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520230260,22608,742GJ31,SDL GJ 7.42% 2031,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220240138,24763,726MH49,SDL MH 7.26% 2049,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220200068,294,69AS30A,SDL AS 6.9% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|INE0BS701011,25049,PREMIERENE,PREMIER ENERGIES LIMITED,1105,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0LZO01015,13766,DUCOL,DUCOL ORGS AND COLOURS LT,126.45,,,0.05,800,EQUITY,,NSE_EQ
NSE_EQ|INE00H001014,27066,SWIGGY,SWIGGY LIMITED,385.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|IN2220240104,24752,722MH34,SDL MH 7.22% 2034,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220200035,22447,655AS30A,SDL AS 6.55% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1520230237,21858,763GJ34,SDL GJ 7.63% 2034,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN0020220151,14051,726GS2033,GOI LOAN  7.26% 2033,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1520230229,21856,763GJ33,SDL GJ 7.63% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220240112,24756,727MH39,SDL MH 7.27% 2039,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1520230245,22493,76GJ33,SDL GJ 7.6% 2033,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN1220200043,62,605AS25,SDL AS 6.05% 2025,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN0020220144,14973,729GR2033,GOI LOAN  7.29% 2033,0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|IN1220200019,21048,8AS30,SDL AS 8% 2030,0,,,0.01,100,EQUITY,,NSE_EQ
NSE_EQ|IN2220240161,24890,722MH45,SDL MH 7.22% 2045,0,,,0.01,100,EQUITY,,NSE_EQ
